,EmployeeNumber,Name,Age,Marital,YearWork,JobLevel,JobRole,OverTime,YearWithManage,Satisfaction,Salary,Travel,Gender,Photo,AttritionRisk
1242,1446,Timothy Russell,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1243,1995,Michael Couture,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1244,1479,Roger Petty,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1245,1419,James Lee,1,1,0,0,1,0,0,1,0,0,Male,https://datatraining.io/users/user7_round.png,4
1246,1778,David Ivery,0,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1247,2014,Lee Mccormick,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1248,1533,Isreal Lansberry,1,1,0,0,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1249,1435,George Tapia,0,1,0,0,1,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,2
1250,1659,Christopher Moriarty,0,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1251,1577,Carl Bambacigno,1,1,1,1,0,0,1,0,1,0,Male,https://datatraining.io/users/user8_round.png,6
1252,1814,Jerry Laffoon,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1253,1981,Vern Mcgaughey,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,2
1254,2008,Anthony Francis,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1255,1677,Gerardo Cantrell,0,1,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1256,1623,William Kost,1,1,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1257,2048,Michael Day,0,1,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,3
1258,1952,Carlos Nolan,1,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,5
1259,1727,Edward Saucier,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1260,1417,Thomas Bryant,1,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,5
1261,1564,Michael Womack,0,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,4
1262,1883,Robert Enriquez,1,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user7_round.png,5
1263,1472,Anthony Smith,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1264,1475,Lionel Holliday,0,1,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,3
1265,1982,Glenn Siefkes,1,1,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,5
1266,1545,Jason Stjohn,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1267,2038,Curtis Dulany,1,1,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1268,1860,Keith Ramos,0,1,0,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user9_round.png,5
1269,2007,Rogelio Cohran,1,1,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,4
1270,1961,Harry Ralston,0,1,0,1,1,0,1,1,1,0,Male,https://datatraining.io/users/user4_round.png,6
1271,1975,Kenneth Lewis,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1272,1740,Larry Baptiste,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1273,1924,Travis Lopresti,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1274,1836,Michael Newburn,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,2
1275,1650,Dennis Hoey,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1276,1680,Robert Queen,1,1,1,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user7_round.png,6
1277,1965,Frank Lyons,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,2
1278,1708,Adam Boas,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1279,1602,Daniel Lifford,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1280,1478,Roger Mankel,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1281,1469,Frank Ross,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1282,2026,John Sanchez,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user9_round.png,1
1283,1824,Daniel Sloat,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user6_round.png,1
1284,2036,Walter Clarke,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user6_round.png,1
1285,1949,Daniel Edenfield,0,0,0,1,1,0,0,0,1,1,Male,https://datatraining.io/users/user9_round.png,4
1286,1712,Brandon Borg,0,0,0,0,0,0,0,0,0,1,Male,https://datatraining.io/users/user1_round.png,1
1287,1854,Christopher Hochstetler,0,0,0,1,0,0,0,0,1,1,Male,https://datatraining.io/users/user8_round.png,3
1288,1693,Derrick Cianflone,1,1,0,1,1,0,0,0,1,1,Male,https://datatraining.io/users/user7_round.png,6
1289,1970,Manuel Powell,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1290,1644,Paul Sandoval,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1291,1956,Jeff Garcia,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1292,1849,George Upham,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,0
1293,1890,Gerald Hommell,0,1,0,0,1,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,3
1294,1499,Jonathan Contreras,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,4
1295,1768,Charles Emanuel,0,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,3
1296,1697,Rodney Carrington,0,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1297,1772,Bryan Ealy,0,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,3
1298,1664,Richard Jacobs,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,0
1299,1936,Thomas Abeyta,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,0
1300,1483,Michael Byrd,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1301,1873,Terrance Kniffen,0,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,2
1302,1666,Benjamin Stone,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,0
1303,1654,Billy Swanberg,0,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1304,1999,Joseph Pocai,0,0,0,1,0,0,1,0,1,0,Male,https://datatraining.io/users/user6_round.png,3
1305,1546,James Leclair,0,0,0,1,0,0,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,2
1306,1823,David Martinez,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1307,1578,Pat Hannah,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,0
1308,1993,Barry Jackson,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1309,1516,Bryant Mcgregor,1,1,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user7_round.png,3
1310,1800,Robert Ogara,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1311,1966,Richard Roselli,1,1,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user7_round.png,3
1312,1595,Terry Hall,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1313,1950,Domingo Adams,1,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,2
1314,1747,Cecilia Zhou,1,0,0,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user2_round.png,4
1315,1944,Jody Boston,1,0,1,1,1,0,1,1,1,0,Female,https://datatraining.io/users/user5_round.png,7
1316,1459,Lilian Allen,1,1,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,2
1317,1537,Paige Elhard,1,1,0,1,0,0,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,3
1318,1487,Bertha Lawler,1,1,0,0,0,0,1,1,0,0,Female,https://datatraining.io/users/user3_round.png,4
1319,1427,Michele Battle,1,1,1,1,1,0,1,0,1,0,Female,https://datatraining.io/users/user5_round.png,7
1320,1467,Pamela Everson,1,0,1,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user2_round.png,5
1321,1572,Laura Hughes,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,0
1322,1433,Lisa Peace,1,1,1,1,0,0,1,0,1,0,Female,https://datatraining.io/users/user2_round.png,6
1323,1752,Pauline Bell,1,1,1,1,1,0,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,6
1324,1821,Katie Tucker,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,0
1325,1869,Karen Jones,0,0,0,0,0,0,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,0
1326,2044,Lucio Willmann,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,0
1327,1807,Patrick Peyton,1,0,0,0,1,0,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1328,1486,Thomas Plummer,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,4
1329,1716,Nolan Muchow,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,0
1330,2023,Derek Martinez,1,0,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user7_round.png,6
1331,1504,Gilberto Concepcion,1,1,0,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user6_round.png,6
1332,1928,Anthony Eberly,1,1,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user7_round.png,7
1333,1960,Richard Calabrese,1,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1334,1457,Marcus Reed,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,0
1335,1842,Edward Baker,1,0,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user4_round.png,6
1336,1714,John Fitz,1,0,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user1_round.png,6
1337,1573,John Piche,0,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,0
1338,2032,James Richardson,0,0,0,1,1,0,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,3
1339,1439,David Canty,1,0,0,1,1,0,0,1,0,0,Male,https://datatraining.io/users/user6_round.png,4
1340,1761,Robert Mochizuki,1,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1341,1562,Leon Price,1,0,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1342,1639,Peter Gray,0,0,0,0,0,0,1,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1343,1522,Alonzo Lawson,1,1,0,1,0,0,0,1,1,0,Male,https://datatraining.io/users/user7_round.png,5
1344,1907,Harry Castrellon,0,1,0,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user1_round.png,5
1345,1692,Loren Mcfadden,1,1,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user6_round.png,7
1346,1534,Richard Shroyer,0,1,0,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user8_round.png,5
1347,1809,Russel Harris,0,1,0,0,0,0,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1348,1734,Raymond Sweet,1,1,0,0,0,0,1,1,0,0,Male,https://datatraining.io/users/user6_round.png,4
1349,1780,Enrique Spriggs,1,1,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user6_round.png,7
1350,1876,Sam Smith,1,1,1,1,1,0,1,0,1,0,Male,https://datatraining.io/users/user9_round.png,7
1351,1420,Jean Castro,0,1,0,0,1,0,0,1,0,0,Male,https://datatraining.io/users/user6_round.png,3
1352,1605,Judy Hackney,1,0,0,1,0,1,0,0,1,1,Female,https://datatraining.io/users/user5_round.png,5
1353,1937,Ann Miller,0,0,0,0,0,1,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,2
1354,1646,Maria Krebs,1,1,0,1,0,1,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,5
1355,1850,Leota Carlson,1,1,0,1,1,1,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,6
1356,1683,Louise Everson,0,0,0,1,1,1,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,4
1357,1608,Waneta Crawford,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,1
1358,1827,Tammy Martinez,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,1
1359,1674,Marie Parise,0,0,0,1,1,1,0,0,1,0,Female,https://datatraining.io/users/user2_round.png,4
1360,1974,Janene Delnero,1,0,1,1,1,1,1,0,1,0,Female,https://datatraining.io/users/user3_round.png,7
1361,1815,Graciela Martin,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,1
1362,1912,Laverna Pearson,1,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,2
1363,2009,Adriana Dominguez,1,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,2
1364,1724,Valerie Ryder,0,0,0,0,0,1,1,0,0,0,Female,https://datatraining.io/users/user10_round.png,2
1365,1893,Carmen Craig,1,0,1,1,0,1,1,0,1,0,Female,https://datatraining.io/users/user3_round.png,6
1366,1661,Rose Burgin,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,1
1367,1703,Kathy Barnes,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,1
1368,1614,Socorro Saenphimmacha,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1369,1886,Chanelle Zietlow,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user3_round.png,1
1370,1638,Amy Knight,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,1
1371,1880,Monica Crisp,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1372,1962,Guadalupe Davidson,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1373,1503,Latosha Hill,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,1
1374,1915,April Morrow,1,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,2
1375,1938,Crystal Breedlove,0,0,0,0,0,1,1,0,0,0,Female,https://datatraining.io/users/user2_round.png,2
1376,1445,Florence Kelly,1,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,2
1377,2040,China Hairston,0,1,0,0,1,1,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,3
1378,1587,Nicole Hernandez,0,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,2
1379,1611,Exie Jones,0,1,0,0,1,1,0,1,0,0,Female,https://datatraining.io/users/user10_round.png,4
1380,1980,Ashley Robertson,0,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,2
1381,1641,Amanda Kelly,0,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,2
1382,1425,Stacey Spencer,0,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,2
1383,1681,Lea Jones,1,0,0,0,0,1,0,0,0,1,Female,https://datatraining.io/users/user10_round.png,3
1384,1775,Alma Williams,0,0,0,0,0,1,0,0,0,1,Female,https://datatraining.io/users/user2_round.png,2
1385,2018,Stephanie Conklin,1,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user2_round.png,2
1386,2017,Deanna Ramirez,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1387,1423,Annette Winkel,0,0,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,1
1388,1847,Meghan Bell,0,0,0,0,0,1,1,0,0,0,Female,https://datatraining.io/users/user10_round.png,2
1389,1835,Constance Warren,0,0,0,0,1,1,0,0,0,0,Female,https://datatraining.io/users/user10_round.png,2
1390,1948,Ralph Tate,1,0,0,1,0,1,0,0,1,1,Male,https://datatraining.io/users/user4_round.png,5
1391,1552,Michael Garnett,0,0,0,0,0,1,0,0,0,1,Male,https://datatraining.io/users/user6_round.png,2
1392,1774,Felipe Gonzales,1,0,0,0,0,1,0,0,0,1,Male,https://datatraining.io/users/user4_round.png,3
1393,1737,Alvin Rowlett,0,0,0,0,1,1,0,0,0,1,Male,https://datatraining.io/users/user7_round.png,3
1394,1642,Reuben Nixon,0,0,0,0,1,1,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,2
1395,1972,Robert Bowen,0,0,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1396,1837,Michael Hopkins,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1397,1594,Steven Richey,0,0,0,0,1,1,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,2
1398,1606,Reginald Deguire,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,1
1399,1932,Benjamin Moore,1,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1400,2049,John Martin,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1401,1547,Troy Dowell,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1402,1927,Stephen November,1,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1403,1704,Kevin Schell,0,1,0,1,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,3
1404,1496,Jason Peoples,0,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,2
1405,1539,Curtis Laubhan,0,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,2
1406,1753,John Washington,1,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,3
1407,1460,William Gillespie,0,0,0,0,0,1,0,1,0,0,Male,https://datatraining.io/users/user4_round.png,2
1408,1789,Kenneth Marrero,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1409,1998,Amos Slenker,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1410,1992,Roy Morgan,1,0,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,5
1411,1669,Ryan Callihan,1,0,0,0,0,1,0,1,0,0,Male,https://datatraining.io/users/user8_round.png,3
1412,1943,Roy Pereyda,0,0,0,0,0,1,1,0,0,0,Male,https://datatraining.io/users/user9_round.png,2
1413,1732,Michael Jackson,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1414,1973,Aaron Lewis,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,1
1415,1448,Kenneth Benson,0,0,0,1,0,1,0,0,1,0,Male,https://datatraining.io/users/user9_round.png,3
1416,1549,Jose Fite,1,0,0,0,1,1,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,3
1417,1766,Jeremy Pirman,0,0,0,0,0,1,1,0,0,0,Male,https://datatraining.io/users/user4_round.png,2
1418,1465,Richard Hopkins,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1419,1501,Christopher Duffey,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1420,2053,Brian Andrews,1,0,0,0,1,1,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,3
1421,2003,Sam Patterson,0,0,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1422,1790,Cecil Gibson,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1423,1755,Raymond Foulkes,1,0,0,1,0,1,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1424,1591,Gregory Hernandez,0,0,0,0,0,1,1,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1425,1882,Richard Rogers,1,0,0,0,0,1,1,0,0,0,Male,https://datatraining.io/users/user6_round.png,3
1426,1535,Thomas Unger,1,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,2
1427,1706,Donald Lam,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,1
1428,2020,Henry Coffey,0,1,0,1,0,1,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,4
1429,1586,Kenneth Mcnulty,1,1,0,1,1,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,5
1430,1515,Steven Baltes,1,1,0,0,0,1,1,0,0,0,Male,https://datatraining.io/users/user1_round.png,4
1431,2021,Robert Kelly,1,1,1,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,7
1432,1678,Michael Dodimead,0,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user7_round.png,2
1433,2064,Timothy Smith,1,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1434,1885,William Dearcos,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,1
1435,1541,Michael Guereca,1,0,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user7_round.png,5
1436,1550,Benjamin Holliday,0,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1437,1556,Fred Glaspie,0,1,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,5
1438,1691,Stephanie Edwards,0,0,0,1,1,1,0,0,1,0,Female,https://datatraining.io/users/user3_round.png,4
1439,1939,Susan Ross,1,1,0,1,0,1,0,0,1,0,Female,https://datatraining.io/users/user5_round.png,5
1440,1421,Irma Husar,1,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,3
1441,1624,Andrea Strong,1,1,1,1,1,1,1,0,1,0,Female,https://datatraining.io/users/user10_round.png,8
1442,1569,Dorothy Garica,0,0,1,1,1,1,1,0,1,0,Female,https://datatraining.io/users/user11_round.png,6
1443,1818,Joyce Daniels,1,0,0,1,1,1,0,0,1,0,Female,https://datatraining.io/users/user11_round.png,5
1444,1783,Dianne Otano,1,0,1,1,1,1,1,0,1,0,Female,https://datatraining.io/users/user2_round.png,7
1445,1933,Cynthia King,1,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user5_round.png,3
1446,1458,Sonia Cleaves,0,1,0,1,1,1,1,0,1,1,Female,https://datatraining.io/users/user2_round.png,7
1447,1489,Martha Stanphill,1,1,0,0,0,1,0,0,0,0,Female,https://datatraining.io/users/user11_round.png,3
1448,1758,Jean Hudson,1,1,0,0,0,1,1,0,0,0,Female,https://datatraining.io/users/user3_round.png,4
1449,1792,Melvin Crane,0,0,0,1,0,1,0,0,1,0,Male,https://datatraining.io/users/user8_round.png,3
1450,1464,Howard Hicks,1,0,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user6_round.png,5
1451,1767,Robert Blackman,0,0,0,1,0,1,1,0,1,0,Male,https://datatraining.io/users/user8_round.png,4
1452,1967,Randy Britton,1,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user8_round.png,2
1453,1494,Christopher Alexander,1,1,0,1,1,1,1,0,1,0,Male,https://datatraining.io/users/user4_round.png,7
1454,1844,Bobby Stone,1,0,0,1,1,1,1,0,1,0,Male,https://datatraining.io/users/user6_round.png,6
1455,1645,Phillip Madewell,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,1
1456,1733,Vernon Young,0,0,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user6_round.png,1
1457,2055,Marvin Delarosa,0,0,0,0,0,1,1,0,0,0,Male,https://datatraining.io/users/user9_round.png,2
1458,2027,Michael Kearns,1,0,0,1,0,1,0,0,0,0,Male,https://datatraining.io/users/user9_round.png,3
1459,1604,Jerry Esparza,1,0,1,1,1,1,1,0,1,0,Male,https://datatraining.io/users/user1_round.png,7
1460,1649,Russell Glover,0,1,0,1,1,1,0,1,1,0,Male,https://datatraining.io/users/user8_round.png,6
1461,1684,Wesley Bowser,1,1,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user4_round.png,6
1462,1968,Donald Lopez,0,1,0,0,0,1,0,1,0,0,Male,https://datatraining.io/users/user9_round.png,3
1463,1862,Dick Ceravolo,1,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,3
1464,1797,Mark Malinsky,0,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user4_round.png,2
1465,1905,Frank Wireman,1,0,0,1,0,1,1,0,1,1,Male,https://datatraining.io/users/user6_round.png,6
1466,1868,Carlos Roney,1,1,1,1,0,1,1,0,1,0,Male,https://datatraining.io/users/user4_round.png,7
1467,1667,Benjamin Bruton,0,1,0,0,0,1,0,0,0,0,Male,https://datatraining.io/users/user1_round.png,2
1468,1702,Devon Reed,1,0,0,1,1,1,0,0,1,0,Male,https://datatraining.io/users/user1_round.png,5
1469,1878,Howard Rettig,1,1,1,1,0,1,1,0,1,0,Male,https://datatraining.io/users/user1_round.png,7
